ID Поездки;ID Водителя;ID Автомобиля;"Дата и время
начала поездки";Длина поездки, км
3848;62;14;19.11.2023 0:04;12,9
3849;54;8;19.11.2023 1:55;23,7
3850;36;6;19.11.2023 4:49;46,5
3851;51;33;19.11.2023 5:15;9,8
3852;22;1;19.11.2023 6:46;59,8
3853;44;6;19.11.2023 6:56;21,1
3854;2;34;19.11.2023 9:05;8,1
3855;33;17;19.11.2023 10:23;12,3
3856;36;32;19.11.2023 10:46;47,7
3857;1;3;19.11.2023 12:47;59,1
3858;33;39;19.11.2023 19:39;42,0
3859;18;10;19.11.2023 22:39;37,7
3860;1;24;19.11.2023 22:52;15,2
3861;61;2;19.11.2023 22:55;40,1
3862;34;6;19.11.2023 23:49;26,4
3863;63;13;19.11.2023 23:51;30,4
3864;14;21;20.11.2023 0:42;33,2
3865;9;27;20.11.2023 1:26;41,8
3866;30;34;20.11.2023 1:47;5,7
3867;47;29;20.11.2023 3:23;37,8
3868;25;23;20.11.2023 3:35;32,2
3869;33;4;20.11.2023 5:33;11,9
3870;47;29;20.11.2023 6:32;50,1
3871;58;2;20.11.2023 6:39;37,6
3872;21;33;20.11.2023 7:17;3,5
3873;23;7;20.11.2023 7:54;58,5
3874;8;8;20.11.2023 9:51;48,0
3875;24;42;20.11.2023 10:19;15,7
3876;41;40;20.11.2023 11:25;33,7
3877;45;30;20.11.2023 17:40;22,3
3878;31;22;20.11.2023 17:49;23,2
3879;45;27;20.11.2023 19:20;31,6
3880;41;40;20.11.2023 21:58;23,9
3881;31;23;20.11.2023 22:10;28,0
3882;15;14;20.11.2023 23:46;51,0
3883;7;1;21.11.2023 2:31;59,9
3884;23;33;21.11.2023 2:50;32,9
3885;33;9;21.11.2023 3:59;59,8
3886;44;32;21.11.2023 4:37;50,7
3887;11;40;21.11.2023 4:47;24,7
3888;62;14;21.11.2023 5:02;54,2
3889;26;9;21.11.2023 6:59;45,3
3890;30;24;21.11.2023 7:24;24,9
3891;29;6;21.11.2023 9:09;20,3
3892;15;19;21.11.2023 9:28;1,8
3893;2;3;21.11.2023 9:46;4,1
3894;49;31;21.11.2023 10:44;53,0
3895;17;32;21.11.2023 15:43;29,7
3896;26;2;21.11.2023 16:25;10,2
3897;45;27;21.11.2023 17:26;34,5
3898;29;6;21.11.2023 17:27;21,9
3899;46;10;21.11.2023 17:39;58,5
3900;42;25;21.11.2023 17:43;33,1
3901;39;7;21.11.2023 17:48;57,1
3902;43;32;21.11.2023 18:10;18,6
3903;33;9;21.11.2023 19:41;17,4
3904;37;41;21.11.2023 19:53;44,2
3905;61;4;22.11.2023 1:25;46,2
3906;5;34;22.11.2023 1:44;45,0
3907;60;26;22.11.2023 1:52;50,8
3908;15;10;22.11.2023 3:36;12,9
3909;1;24;22.11.2023 7:46;18,3
3910;62;38;22.11.2023 16:17;24,0
3911;5;24;22.11.2023 17:49;16,3
3912;29;6;22.11.2023 18:00;17,6
3913;27;2;22.11.2023 18:25;28,6
3914;21;37;22.11.2023 19:24;51,2
3915;47;27;22.11.2023 19:48;30,2
3916;44;32;22.11.2023 21:47;7,2
3917;1;12;23.11.2023 1:29;51,9
3918;6;32;23.11.2023 3:04;24,5
3919;33;2;23.11.2023 5:23;47,4
3920;6;6;23.11.2023 6:57;8,8
3921;51;11;23.11.2023 8:13;51,5
3922;60;23;23.11.2023 9:02;38,0
3923;46;14;23.11.2023 9:59;7,2
3924;2;36;23.11.2023 12:22;37,5
3925;20;10;23.11.2023 16:04;31,5
3926;52;9;23.11.2023 23:02;27,5
3927;3;6;23.11.2023 23:38;5,0
3928;9;20;23.11.2023 23:55;36,5
3929;22;42;24.11.2023 1:11;31,1
3930;2;18;24.11.2023 2:02;28,9
3931;5;5;24.11.2023 4:23;46,4
3932;11;8;24.11.2023 5:25;24,3
3933;39;40;24.11.2023 5:41;2,3
3934;22;16;24.11.2023 9:07;27,2
3935;45;20;24.11.2023 10:08;34,2
3936;19;36;24.11.2023 15:41;34,5
3937;48;19;24.11.2023 15:45;43,0
3938;53;19;24.11.2023 17:17;45,5
3939;10;18;24.11.2023 17:44;13,9
3940;28;21;24.11.2023 18:24;59,7
3941;32;35;24.11.2023 19:47;13,2
3942;56;41;24.11.2023 20:17;32,1
3943;14;38;24.11.2023 21:33;43,7
3944;22;42;24.11.2023 22:27;50,0
3945;41;40;24.11.2023 22:33;16,8
3946;3;6;24.11.2023 23:00;57,6
3947;55;27;25.11.2023 0:17;35,6
3948;39;8;25.11.2023 2:32;53,4
3949;5;18;25.11.2023 2:35;38,6
3950;32;35;25.11.2023 4:15;1,9
3951;28;41;25.11.2023 6:16;35,1
3952;8;7;25.11.2023 6:19;55,0
3953;43;32;25.11.2023 9:38;53,5
3954;8;40;25.11.2023 10:01;43,1
3955;41;11;25.11.2023 13:04;38,3
3956;44;6;25.11.2023 13:40;56,6
3957;38;21;25.11.2023 15:08;13,5
3958;23;8;25.11.2023 20:02;59,7
3959;58;9;25.11.2023 21:03;23,1
3960;41;33;25.11.2023 23:03;38,1
3961;56;41;26.11.2023 0:23;32,1
3962;35;24;26.11.2023 0:51;26,3
3963;52;17;26.11.2023 1:25;43,8
3964;55;30;26.11.2023 4:50;34,9
3965;4;32;26.11.2023 4:52;1,5
3966;34;6;26.11.2023 5:21;45,5
3967;21;7;26.11.2023 5:30;57,3
3968;12;30;26.11.2023 5:36;19,3
3969;52;4;26.11.2023 6:14;58,0
3970;38;38;26.11.2023 6:17;58,7
3971;47;29;26.11.2023 6:35;23,6
3972;4;6;26.11.2023 7:38;10,4
3973;44;6;26.11.2023 7:47;50,7
3974;5;12;26.11.2023 10:08;32,2
3975;59;39;26.11.2023 11:05;39,2
3976;13;39;26.11.2023 12:00;5,8
3977;26;4;26.11.2023 13:25;28,3
3978;50;39;26.11.2023 13:42;57,7
3979;57;5;26.11.2023 13:43;19,2
3980;44;32;26.11.2023 14:58;8,0
3981;58;2;26.11.2023 15:26;58,3
3982;22;16;26.11.2023 16:16;10,6
3983;13;9;26.11.2023 17:34;17,4
3984;32;41;26.11.2023 20:51;26,4
3985;61;9;26.11.2023 21:50;6,2
3986;12;31;26.11.2023 22:01;54,2
3987;31;23;26.11.2023 22:11;24,0
3988;41;8;27.11.2023 0:33;9,8
3989;39;37;27.11.2023 0:46;27,9
3990;27;2;27.11.2023 1:45;51,0
3991;7;25;27.11.2023 1:47;44,1
3992;47;27;27.11.2023 5:05;11,9
3993;32;19;27.11.2023 5:23;41,3
3994;13;2;27.11.2023 5:58;25,4
3995;12;30;27.11.2023 8:02;20,3
3996;18;35;27.11.2023 9:48;12,0
3997;50;2;27.11.2023 12:11;10,8
3998;54;7;27.11.2023 12:17;3,2
3999;20;19;27.11.2023 12:43;33,5
4000;34;32;27.11.2023 17:00;35,2
4001;14;38;27.11.2023 18:19;41,0
4002;36;32;27.11.2023 18:22;34,7
4003;33;2;27.11.2023 22:03;58,3
4004;4;6;28.11.2023 1:57;24,1
4005;26;39;28.11.2023 2:01;38,2
4006;55;31;28.11.2023 3:36;54,9
4007;9;30;28.11.2023 4:47;58,1
4008;14;41;28.11.2023 8:46;38,3
4009;32;14;28.11.2023 9:46;57,0
4010;6;32;28.11.2023 10:46;3,8
4011;28;10;28.11.2023 10:49;59,8
4012;50;2;28.11.2023 10:57;27,1
4013;19;34;28.11.2023 11:51;19,1
4014;9;29;28.11.2023 12:32;16,4
4015;4;32;28.11.2023 12:36;51,5
4016;63;23;28.11.2023 15:00;53,7
4017;24;42;28.11.2023 17:23;7,4
4018;22;42;28.11.2023 18:41;42,9
4019;14;38;28.11.2023 21:38;39,0
4020;34;32;28.11.2023 21:51;34,4
4021;51;8;28.11.2023 23:26;8,6
4022;63;13;29.11.2023 0:13;42,6
4023;48;41;29.11.2023 0:52;42,2
4024;23;7;29.11.2023 0:53;57,6
4025;34;6;29.11.2023 1:57;8,5
4026;57;36;29.11.2023 3:27;16,3
4027;60;28;29.11.2023 3:54;10,5
4028;27;39;29.11.2023 6:12;21,7
4029;46;41;29.11.2023 7:33;46,3
4030;50;2;29.11.2023 8:22;43,6
4031;59;39;29.11.2023 13:03;4,0
4032;23;11;29.11.2023 17:04;36,1
4033;12;20;29.11.2023 18:19;6,0
4034;60;23;29.11.2023 19:13;14,8
4035;26;39;29.11.2023 20:24;31,7
4036;7;25;30.11.2023 0:15;13,7
4037;52;9;30.11.2023 1:36;24,0
4038;31;13;30.11.2023 2:13;12,4
4039;35;34;30.11.2023 3:33;28,9
4040;56;38;30.11.2023 4:29;48,3
4041;50;4;30.11.2023 4:41;23,9
4042;56;21;30.11.2023 6:51;24,4
4043;7;25;30.11.2023 8:09;56,4
4044;22;42;30.11.2023 9:12;42,9
4045;15;14;30.11.2023 9:40;39,2
4046;53;38;30.11.2023 10:36;15,3
4047;38;38;30.11.2023 14:11;47,8
4048;21;7;30.11.2023 16:55;37,8
4049;9;30;30.11.2023 19:45;57,6
4050;34;6;01.12.2023 2:31;46,0
4051;51;40;01.12.2023 3:41;10,3
4052;32;14;01.12.2023 6:15;5,6
4053;45;29;01.12.2023 10:28;7,0
4054;27;2;01.12.2023 12:31;56,0
4055;56;41;01.12.2023 12:43;24,8
4056;2;5;01.12.2023 13:42;43,3
4057;9;27;01.12.2023 16:01;4,0
4058;47;30;01.12.2023 18:34;15,0
4059;32;19;01.12.2023 18:59;40,8
4060;3;32;01.12.2023 19:48;9,6
4061;26;4;01.12.2023 19:59;7,0
4062;43;32;01.12.2023 20:43;22,9
4063;40;11;01.12.2023 21:40;20,1
4064;14;38;01.12.2023 23:24;45,4
4065;53;41;02.12.2023 0:58;53,8
4066;3;32;02.12.2023 1:28;35,2
4067;52;9;02.12.2023 2:25;21,0
4068;9;20;02.12.2023 2:59;51,1
4069;25;28;02.12.2023 3:11;5,9
4070;20;10;02.12.2023 3:26;37,5
4071;4;32;02.12.2023 5:25;7,6
4072;2;3;02.12.2023 6:03;3,6
4073;14;21;02.12.2023 6:30;42,8
4074;43;32;02.12.2023 7:22;36,7
4075;25;28;02.12.2023 10:33;17,8
4076;15;10;02.12.2023 10:36;12,1
4077;11;8;02.12.2023 11:41;8,7
4078;31;22;02.12.2023 12:07;7,9
4079;37;14;02.12.2023 13:37;44,4
4080;48;41;02.12.2023 13:40;58,5
4081;41;15;02.12.2023 13:55;28,8
4082;48;35;02.12.2023 15:11;33,1
4083;32;21;02.12.2023 15:13;10,8
4084;29;32;02.12.2023 15:15;25,5
4085;3;6;02.12.2023 16:42;33,5
4086;17;6;02.12.2023 16:54;6,3
4087;45;29;02.12.2023 17:46;31,3
4088;39;40;02.12.2023 18:51;32,9
4089;10;3;02.12.2023 22:20;45,8
4090;17;32;02.12.2023 22:27;23,0
4091;57;5;02.12.2023 23:46;47,5
4092;12;29;03.12.2023 0:01;9,6
4093;31;23;03.12.2023 3:58;34,8
4094;13;9;03.12.2023 5:00;7,8
4095;46;21;03.12.2023 5:55;17,4
4096;28;10;03.12.2023 5:58;36,0
4097;4;32;03.12.2023 7:19;43,4
4098;15;38;03.12.2023 7:49;49,1
4099;39;15;03.12.2023 8:23;3,8
4100;18;41;03.12.2023 8:54;38,9
4101;30;12;03.12.2023 9:00;2,8
4102;27;9;03.12.2023 10:10;59,2
4103;41;11;03.12.2023 12:27;4,1
4104;20;21;03.12.2023 13:45;46,0
4105;36;6;03.12.2023 15:00;44,2
4106;34;32;03.12.2023 17:11;3,2
4107;46;35;03.12.2023 19:38;15,2
4108;30;36;03.12.2023 20:01;14,9
4109;28;41;03.12.2023 20:53;58,9
4110;11;40;03.12.2023 21:44;19,0
4111;28;41;04.12.2023 0:23;35,7
4112;25;23;04.12.2023 1:23;47,8
4113;40;40;04.12.2023 3:21;7,4
4114;33;2;04.12.2023 7:54;38,1
4115;27;9;04.12.2023 8:13;17,3
4116;16;8;04.12.2023 9:43;21,8
4117;50;2;04.12.2023 10:33;24,4
4118;23;33;04.12.2023 11:47;49,8
4119;63;23;04.12.2023 12:58;8,1
4120;9;20;04.12.2023 14:54;24,5
4121;24;1;04.12.2023 17:00;11,3
4122;21;7;04.12.2023 17:45;39,2
4123;15;19;04.12.2023 17:56;48,6
4124;55;31;04.12.2023 18:21;4,3
4125;60;13;04.12.2023 18:38;47,0
4126;5;34;04.12.2023 18:52;10,9
4127;29;6;04.12.2023 23:46;26,1
4128;21;15;05.12.2023 4:02;46,1
4129;27;17;05.12.2023 4:27;23,1
4130;56;35;05.12.2023 5:05;43,6
4131;59;39;05.12.2023 5:14;18,9
4132;2;3;05.12.2023 7:34;32,0
4133;59;4;05.12.2023 10:18;32,2
4134;33;9;05.12.2023 11:29;31,1
4135;16;15;05.12.2023 17:52;47,4
4136;19;36;05.12.2023 18:03;33,5
4137;49;29;05.12.2023 18:45;14,7
4138;61;17;05.12.2023 19:11;31,3
4139;20;21;05.12.2023 23:52;25,7
4140;28;14;06.12.2023 0:43;49,7
4141;25;13;06.12.2023 1:22;8,9
4142;6;32;06.12.2023 2:40;25,6
4143;39;33;06.12.2023 2:41;6,3
4144;30;18;06.12.2023 2:45;45,1
4145;52;4;06.12.2023 4:17;58,3
4146;21;11;06.12.2023 4:52;12,9
4147;25;23;06.12.2023 4:59;18,2
4148;39;40;06.12.2023 6:14;24,0
4149;21;37;06.12.2023 6:37;51,4
4150;29;32;06.12.2023 7:17;47,9
4151;34;32;06.12.2023 7:29;41,8
4152;52;9;06.12.2023 8:07;46,6
4153;31;23;06.12.2023 9:44;40,0
4154;39;8;06.12.2023 12:14;39,9
4155;6;6;06.12.2023 16:56;31,1
4156;32;38;06.12.2023 17:13;20,1
4157;60;22;06.12.2023 19:22;19,9
4158;55;31;06.12.2023 20:23;53,4
4159;54;7;06.12.2023 21:04;8,2
4160;49;30;06.12.2023 21:21;25,6
4161;40;7;06.12.2023 21:40;28,7
4162;31;22;06.12.2023 21:53;13,3
4163;60;22;06.12.2023 21:55;46,2
4164;31;22;06.12.2023 23:56;52,9
4165;25;26;07.12.2023 0:37;52,2
4166;12;20;07.12.2023 1:40;16,0
4167;2;18;07.12.2023 2:06;26,7
4168;34;6;07.12.2023 4:05;22,7
4169;20;21;07.12.2023 4:16;53,4
4170;22;16;07.12.2023 11:28;52,5
4171;4;32;07.12.2023 12:36;35,8
4172;35;34;07.12.2023 12:38;15,4
4173;45;30;07.12.2023 12:53;13,0
4174;46;19;07.12.2023 14:17;27,9
4175;3;32;07.12.2023 17:49;40,5
4176;21;11;07.12.2023 18:41;27,0
4177;63;23;07.12.2023 18:54;1,7
4178;23;37;07.12.2023 22:19;23,2
4179;41;37;08.12.2023 2:04;45,4
4180;9;27;08.12.2023 2:07;28,8
4181;21;8;08.12.2023 2:39;48,8
4182;31;26;08.12.2023 5:45;54,9
4183;41;8;08.12.2023 6:34;4,3
4184;30;24;08.12.2023 6:55;30,6
4185;62;14;08.12.2023 8:03;37,1
4186;15;19;08.12.2023 11:06;41,3
4187;11;33;08.12.2023 12:00;14,5
4188;12;31;08.12.2023 12:14;24,6
4189;29;6;08.12.2023 17:10;36,1
4190;4;6;08.12.2023 17:31;41,3
4191;33;2;08.12.2023 23:31;16,2
4192;5;12;09.12.2023 0:48;43,3
4193;52;17;09.12.2023 1:42;41,8
4194;4;32;09.12.2023 1:57;57,4
4195;18;41;09.12.2023 2:50;40,4
4196;54;8;09.12.2023 4:36;18,9
4197;26;9;09.12.2023 4:49;45,3
4198;33;17;09.12.2023 7:08;3,0
4199;31;28;09.12.2023 7:12;22,6
4200;51;7;09.12.2023 9:52;40,2
4201;46;19;09.12.2023 11:10;8,9
4202;42;25;09.12.2023 15:13;56,9
4203;16;7;09.12.2023 15:39;9,4
4204;20;38;09.12.2023 17:55;2,6
4205;33;4;09.12.2023 18:52;10,3
4206;59;2;09.12.2023 21:10;35,8
4207;45;30;09.12.2023 22:09;34,8
4208;12;27;10.12.2023 1:52;4,5
4209;5;12;10.12.2023 4:32;58,6
4210;33;39;10.12.2023 4:32;4,6
4211;22;25;10.12.2023 5:21;47,8
4212;34;6;10.12.2023 6:17;19,8
4213;18;38;10.12.2023 7:31;16,9
4214;27;4;10.12.2023 8:32;27,1
4215;31;26;10.12.2023 9:15;53,9
4216;40;33;10.12.2023 9:47;58,0
4217;16;15;10.12.2023 11:00;27,7
4218;21;8;10.12.2023 11:02;7,8
4219;49;31;10.12.2023 12:19;47,6
4220;42;16;10.12.2023 13:31;27,7
4221;40;40;10.12.2023 13:44;53,3
4222;34;32;10.12.2023 14:00;14,6
4223;58;4;10.12.2023 16:28;35,4
4224;62;21;10.12.2023 16:53;49,1
4225;38;35;10.12.2023 17:10;50,0
4226;21;11;10.12.2023 18:00;29,5
4227;2;18;10.12.2023 18:22;51,2
4228;44;6;10.12.2023 19:42;25,8
4229;14;19;10.12.2023 20:32;13,9
4230;62;35;10.12.2023 21:20;50,0
4231;22;25;10.12.2023 21:27;23,9
4232;16;11;10.12.2023 22:39;53,2
4233;9;27;10.12.2023 23:17;29,0
4234;21;37;10.12.2023 23:53;39,7
4235;43;6;11.12.2023 2:32;7,0
4236;25;23;11.12.2023 3:38;27,4
4237;4;32;11.12.2023 4:13;17,0
4238;32;38;11.12.2023 9:29;11,6
4239;50;39;11.12.2023 9:30;38,8
4240;55;29;11.12.2023 10:55;27,1
4241;28;10;11.12.2023 13:10;56,1
4242;59;4;11.12.2023 13:33;14,9
4243;53;21;11.12.2023 14:53;46,9
4244;7;25;11.12.2023 15:10;50,7
4245;28;14;11.12.2023 16:35;57,2
4246;13;9;11.12.2023 16:55;37,3
4247;63;13;11.12.2023 17:07;18,0
4248;36;6;11.12.2023 17:24;29,7
4249;21;8;11.12.2023 17:28;48,4
4250;21;33;11.12.2023 18:44;47,5
4251;41;8;11.12.2023 21:04;41,2
4252;24;16;11.12.2023 21:59;40,1
4253;36;32;11.12.2023 22:58;22,0
4254;44;32;11.12.2023 22:59;51,2
4255;52;39;12.12.2023 0:12;54,0
4256;33;9;12.12.2023 4:00;37,0
4257;5;5;12.12.2023 4:10;12,2
4258;19;5;12.12.2023 6:54;19,6
4259;56;38;12.12.2023 16:49;21,2
4260;40;7;12.12.2023 18:44;12,8
4261;1;3;12.12.2023 20:21;44,2
4262;40;37;12.12.2023 22:40;3,8
4263;7;25;12.12.2023 23:04;17,8
4264;46;41;12.12.2023 23:39;58,8
4265;63;13;13.12.2023 0:39;41,3
4266;4;6;13.12.2023 2:25;33,9
4267;62;10;13.12.2023 2:55;21,7
4268;32;41;13.12.2023 3:06;10,0
4269;38;14;13.12.2023 3:49;28,1
4270;3;32;13.12.2023 4:24;35,0
4271;1;34;13.12.2023 8:26;39,2
4272;20;19;13.12.2023 13:55;16,2
4273;48;21;13.12.2023 15:10;14,8
4274;46;41;13.12.2023 17:32;9,3
4275;51;40;13.12.2023 17:47;51,5
4276;47;30;13.12.2023 18:07;57,3
4277;61;39;13.12.2023 19:00;21,4
4278;35;24;13.12.2023 20:11;29,8
4279;32;10;13.12.2023 20:58;47,7
4280;36;32;13.12.2023 21:49;11,3
4281;15;14;13.12.2023 22:04;19,1
4282;5;12;13.12.2023 23:13;51,5
4283;28;38;14.12.2023 0:49;3,0
4284;43;6;14.12.2023 0:50;36,1
4285;16;33;14.12.2023 4:53;43,4
4286;24;25;14.12.2023 7:54;13,7
4287;35;36;14.12.2023 9:30;23,8
4288;58;39;14.12.2023 10:38;22,4
4289;45;29;14.12.2023 11:02;54,7
4290;12;27;14.12.2023 16:17;5,0
4291;24;1;14.12.2023 16:56;21,8
4292;51;40;14.12.2023 17:08;41,4
4293;56;38;14.12.2023 19:34;53,2
4294;47;29;14.12.2023 21:40;1,9
4295;28;21;14.12.2023 22:11;44,1
4296;14;21;15.12.2023 0:32;57,5
4297;7;1;15.12.2023 1:46;49,8
4298;30;18;15.12.2023 1:48;45,0
4299;56;10;15.12.2023 2:04;46,1
4300;26;17;15.12.2023 2:16;15,1
4301;34;32;15.12.2023 5:03;29,2
4302;29;32;15.12.2023 5:30;48,6
4303;37;10;15.12.2023 7:07;57,4
4304;22;25;15.12.2023 8:02;50,4
4305;59;4;15.12.2023 9:43;30,3
4306;62;14;15.12.2023 11:47;20,6
4307;43;6;15.12.2023 13:49;16,0
4308;30;3;15.12.2023 16:54;7,5
4309;21;15;15.12.2023 17:43;55,4
4310;36;32;15.12.2023 18:44;48,0
4311;48;35;15.12.2023 19:22;40,9
4312;2;24;15.12.2023 19:23;48,7
4313;32;21;15.12.2023 19:27;11,6
4314;23;33;15.12.2023 19:33;8,5
4315;56;14;15.12.2023 19:44;21,5
4316;32;38;16.12.2023 0:06;44,9
4317;46;19;16.12.2023 0:34;48,0
4318;14;41;16.12.2023 3:09;47,5
4319;42;16;16.12.2023 3:38;54,4
4320;7;25;16.12.2023 4:10;60,0
4321;30;24;16.12.2023 5:27;34,8
4322;9;29;16.12.2023 5:27;10,8
4323;32;19;16.12.2023 5:35;40,6
4324;32;35;16.12.2023 9:58;44,7
4325;30;12;16.12.2023 11:05;56,5
4326;32;35;16.12.2023 11:20;9,0
4327;2;5;16.12.2023 11:36;52,7
4328;54;11;16.12.2023 11:49;59,3
4329;19;5;16.12.2023 14:11;40,0
4330;51;11;16.12.2023 15:39;34,3
4331;38;14;16.12.2023 15:58;47,7
4332;52;2;16.12.2023 16:01;56,9
4333;13;17;16.12.2023 17:07;11,0
4334;36;6;16.12.2023 18:17;33,4
4335;57;34;16.12.2023 21:20;34,1
4336;27;9;16.12.2023 22:23;17,7
4337;14;14;16.12.2023 23:25;5,3
4338;8;37;17.12.2023 0:49;42,3
4339;28;10;17.12.2023 1:55;21,9
4340;52;4;17.12.2023 5:41;17,8
4341;41;15;17.12.2023 6:08;1,7
4342;32;19;17.12.2023 7:52;8,3
4343;7;25;17.12.2023 8:48;27,3
4344;34;6;17.12.2023 9:49;46,9
4345;30;5;17.12.2023 9:49;17,1
4346;37;41;17.12.2023 12:13;12,4
4347;63;22;17.12.2023 14:12;15,5
4348;57;12;17.12.2023 18:24;56,5
4349;36;6;17.12.2023 19:31;25,6
4350;12;27;17.12.2023 20:36;31,5
4351;54;7;17.12.2023 21:08;16,4
4352;60;26;17.12.2023 23:28;20,5
4353;39;40;17.12.2023 23:34;17,3
4354;41;37;17.12.2023 23:44;14,1
4355;18;19;18.12.2023 0:39;30,8
4356;27;39;18.12.2023 0:53;45,7
4357;31;28;18.12.2023 1:08;2,9
4358;45;31;18.12.2023 2:16;35,1
4359;1;3;18.12.2023 2:23;6,8
4360;14;10;18.12.2023 10:13;30,8
4361;29;32;18.12.2023 10:21;46,8
4362;10;5;18.12.2023 13:10;29,0
4363;44;32;18.12.2023 14:06;53,8
4364;33;2;18.12.2023 15:48;31,2
4365;59;17;18.12.2023 16:05;25,9
4366;52;39;18.12.2023 18:07;31,3
4367;56;10;18.12.2023 19:25;18,5
4368;17;6;18.12.2023 19:33;22,9
4369;42;16;18.12.2023 21:28;6,0
4370;27;2;18.12.2023 23:44;45,9
4371;15;21;19.12.2023 1:12;3,0
4372;15;14;19.12.2023 5:56;12,5
4373;36;32;19.12.2023 9:44;41,0
4374;18;38;19.12.2023 10:52;56,9
4375;41;8;19.12.2023 11:33;51,2
4376;39;33;19.12.2023 13:20;6,1
4377;54;37;19.12.2023 16:08;36,1
4378;55;27;19.12.2023 17:10;9,4
4379;17;32;19.12.2023 18:22;27,7
4380;36;6;19.12.2023 19:33;50,7
4381;55;20;19.12.2023 21:20;29,7
4382;9;31;19.12.2023 22:16;3,0
4383;39;37;19.12.2023 22:19;55,6
4384;56;41;19.12.2023 23:10;15,1
4385;8;37;20.12.2023 0:16;6,4
4386;30;3;20.12.2023 0:52;18,5
4387;19;34;20.12.2023 1:06;15,2
4388;8;7;20.12.2023 2:08;40,2
4389;27;9;20.12.2023 3:26;39,5
4390;43;6;20.12.2023 3:54;2,5
4391;43;32;20.12.2023 4:08;35,0
4392;9;20;20.12.2023 4:30;44,3
4393;20;10;20.12.2023 5:24;15,9
4394;49;30;20.12.2023 5:31;28,7
4395;60;23;20.12.2023 5:31;44,8
4396;37;35;20.12.2023 6:19;45,9
4397;61;17;20.12.2023 8:48;27,0
4398;60;28;20.12.2023 11:25;34,7
4399;61;4;20.12.2023 13:38;34,1
4400;38;38;20.12.2023 15:56;11,9
4401;35;5;20.12.2023 16:25;54,0
4402;54;7;20.12.2023 16:48;30,5
4403;4;32;20.12.2023 17:50;21,3
4404;11;40;20.12.2023 18:11;46,4
4405;8;11;20.12.2023 21:10;51,0
4406;20;21;20.12.2023 22:46;9,4
4407;10;5;20.12.2023 23:10;12,7
4408;36;32;21.12.2023 0:28;25,7
4409;31;23;21.12.2023 3:29;33,4
4410;5;5;21.12.2023 4:06;22,1
4411;1;36;21.12.2023 4:07;39,0
4412;36;32;21.12.2023 4:29;10,6
4413;45;31;21.12.2023 8:40;54,8
4414;8;15;21.12.2023 11:23;43,4
4415;48;38;21.12.2023 12:45;52,2
4416;42;16;21.12.2023 12:52;27,8
4417;38;35;21.12.2023 15:40;20,4
4418;33;2;21.12.2023 16:00;57,9
4419;43;32;21.12.2023 16:55;33,5
4420;5;5;21.12.2023 17:36;42,8
4421;41;11;21.12.2023 18:00;31,2
4422;38;14;21.12.2023 21:25;31,9
4423;8;15;21.12.2023 21:38;19,3
4424;53;38;21.12.2023 22:05;20,2
4425;37;21;21.12.2023 22:23;50,7
4426;44;32;21.12.2023 23:55;53,1
4427;1;24;22.12.2023 0:39;57,3
4428;4;6;22.12.2023 1:28;58,3
4429;21;11;22.12.2023 1:58;3,8
4430;20;19;22.12.2023 2:09;33,1
4431;44;6;22.12.2023 2:11;52,1
4432;31;13;22.12.2023 5:10;54,0
4433;26;17;22.12.2023 6:57;16,6
4434;20;21;22.12.2023 7:27;14,5
4435;47;29;22.12.2023 13:09;35,3
4436;32;38;22.12.2023 13:57;30,0
4437;32;21;22.12.2023 15:49;26,2
4438;7;42;22.12.2023 15:56;21,6
4439;10;18;22.12.2023 16:25;35,5
4440;46;41;22.12.2023 21:10;50,6
4441;11;40;22.12.2023 21:19;45,4
4442;36;32;22.12.2023 22:08;19,1
4443;1;12;22.12.2023 22:28;50,5
4444;28;35;22.12.2023 23:01;16,7
4445;3;32;23.12.2023 0:05;59,6
4446;6;6;23.12.2023 1:33;45,2
4447;15;21;23.12.2023 2:04;44,7
4448;14;35;23.12.2023 3:11;19,8
4449;1;34;23.12.2023 3:48;53,0
4450;48;10;23.12.2023 4:30;50,8
4451;54;8;23.12.2023 5:45;7,5
4452;6;32;23.12.2023 6:45;48,5
4453;60;13;23.12.2023 7:53;43,0
4454;4;6;23.12.2023 8:18;37,6
4455;62;14;23.12.2023 8:42;9,6
4456;59;4;23.12.2023 8:55;17,5
4457;17;32;23.12.2023 9:09;46,6
4458;42;25;23.12.2023 11:11;36,1
4459;60;28;23.12.2023 11:19;9,9
4460;47;20;23.12.2023 13:28;54,6
4461;39;8;23.12.2023 15:25;36,4
4462;25;13;23.12.2023 16:47;40,2
4463;5;18;23.12.2023 17:31;48,5
4464;1;24;23.12.2023 19:23;40,2
4465;48;21;23.12.2023 21:21;3,5
4466;42;25;23.12.2023 22:26;45,5
4467;44;6;23.12.2023 22:53;48,4
4468;31;28;23.12.2023 23:10;32,0
4469;31;26;23.12.2023 23:22;9,6
4470;28;41;24.12.2023 0:10;23,9
4471;16;33;24.12.2023 0:23;21,6
4472;51;40;24.12.2023 1:07;20,9
4473;42;1;24.12.2023 6:11;48,8
4474;63;13;24.12.2023 6:16;33,8
4475;4;32;24.12.2023 8:17;24,8
4476;1;5;24.12.2023 8:30;36,1
4477;16;8;24.12.2023 9:57;7,4
4478;9;30;24.12.2023 10:41;39,2
4479;11;11;24.12.2023 11:17;27,9
4480;47;27;24.12.2023 12:05;49,8
4481;48;14;24.12.2023 13:58;56,6
